1992, B284,  Phys Lett, Freund & Zabrodin,  $Z_n$ Baxter Models and Quantum Symmetric Spaces
1992, A7,  ModPhysLett, Boulatov,  A Model of Three-Dimensional Lattice Gravity
1992, D46,  PhysRev, Balakrishna & Wali,  Non-Abelian Monopoles Coupled to Gravity
1992, B289,  Phys Lett, Itoh & Tanii,  Schwinger-Dyson Equations of Matrix Models for Open and Closed Strings
1992, B284,  Phys Lett, Takama,  Matrix model with superconformal symmetry
1993, B392,  NuclPhys, Callan & Felce & Freed,  Critical Theories of the Dissipative Hofstadter Model
1992, B286,  Phys Lett, Saroja & Sen,  Picture Changing Operators in Closed Fermionic String Field Theory
1992, A7,  Int J Mod Phys, Abdalla & Abdalla & Dalmazi & Harada,  Correlation Functions in non critical (super  string theory
1992, B278,  PhysLett, Schimmrigk,  Topological Phases of the Heterotic String
1992, B274,  PhysLett, Colomo & Koubek & Mussardo,  The Sub-leading Magnetic Deformation of the Tricritical Ising Model in  2D as RSOS Restriction of the Izergin-Korepin Model
1993, B391,  Nucl Phys, Kirillov & Mathieu & Senechal & Walton,  Can fusion coefficients be calculated from the depth rule ?
1992, D1,  Int J Mod Phys, Kamimura & Makita & Fukuyama,  Mtric from Non-Metric Action of Gravity
1992, D46,  PhysRev, Giulini & Louko,  No-Boundary Theta-Sectors in Spatially Flat Quantum Cosmology
1992, B386,  NuclPhys, Giveon & Shapere,  Gauge Symmetries of the N=2 String
1992, B282,  PhysLett, Ambjorn & Chekhov & Makeenko,  Higher Genus Correlators from the Hermitian One-Matrix Model
1992, A7,  ModPhysLett, Mukherji,  On The Interpolating Solutions of Strings in Different Backgrounds
1992, B284,  PhysLett, Ellis & Mavromatos & Nanopoulos,  Measuring the $W$-hair of String Black Holes
1992, D46,  PhysRev, Chang & Soo,  Brst Cohomology and Invariants of 4D Gravity in Ashtekar Variables
1992, B388,  NuclPhys, Kleppe & Woodard,  Nonlocal Yang-Mills
1992, B383,  NuclPhys, Romans,  Supersymmetric, cold and lukewarm black holes in cosmological  Einstein-Maxwell theory
1992, A7,  Mod Phys Lett, Dalley,  The Weingarten Model a la Polyakov
1992, A7,  Mod Phys Lett, Laartz,  The Extension Structure of 2D Massive Current Algebras
1993, B393,  Nucl Phys, Gomis & Suzuki,  Covariant Currents in N=2 Super-Liouville Theory
1992, B384,  NuclPhys, Johnson & Morris & Spence,  Stable Non--Perturbative Minimal Models Coupled to 2D Quantum Gravity
1992, B385,  NuclPhys, Gibbons & Ortiz & Ruiz & Samols,  Semilocal strings and monopoles
1992, A7,  Mod Phys Lett, Lu & Pope & Schrans & Wang,  New Realisations of W Algebras and W Strings
1993, B399,  NuclPhys, Lopez & Nanopoulos & Yuan,  The Search for a realistic flipped SU(5  string model
1992, A7,  ModPhysLett, Zachos,  Altering the Symmetry of Wavefunctions in Quantum Algebras and  Supersymmetry
1992, A7,  Mod Phys Lett, Pasquinucci,  A note on the Zakharov-Shabat topological model
1992, D46,  PhysRev, Haller & Lombridas,  Canonical Quantization of $(2+1 $ Dimensional Qed with Topological Mass  Term
1992, B384,  Nucl Phys, Kostov & Staudacher,  Multicritical Phases of the O(n  Model on a Random Lattice
1992, B289,  Phys Lett, Horava,  Two Dimensional Stringy Black Holes with One Asymptotically Flat Domain
1992, B289,  Phys Lett, Brooks,  Relating Scattering Amplitudes in Bosonic and Topological String  Theories
1992, D1,  IntJModPhys, Tseytlin,  Cosmological solutions with dilaton and maximally symmetric space in  string theory
1992, B285,  Phys Lett, Takasaki,  Volume-preserving diffeomorphisms in integrable deformations of selfdual  gravity
1992, B285,  PhysLett, Gomez & Sierra,  New Integrable Deformations of Higher Spin Heisenberg-Ising Chains
1993, A8,  Int J Mod Phys, Aldazabal & Maldacena,  On the quantization of the N=2 supersymmetric non linear sigma model
1992, A167,  PhysLett, Ivanov & Uglov,  R-matrices for the semicyclic representations of U_q sl^(2 
1992, B288,  Phys Lett, Jonghe & Siebelink & Troost,  Nonlocal regularisation and two-dimensional induced actions
1992, B286,  PhysLett, Gervais & Saveliev,  Black Holes from Non-Abelian Toda Theories
1992, D46,  PhysRev, Birnir & Giddings & Harvey & Strominger,  Quantum Black Holes
1993, B397,  Nucl Phys, Kharchev & Marshakov & Mironov & Morozov,  Generalized Kontsevich Model Versus Toda Hierarchy and Discrete Matrix  Models
1992, B282,  PhysLett, Fradkin & Linetsky,  Results of the classification of superconformal algebras in two  dimensions
1992, B280,  Phys Lett, Bais & Driel & Propitius,  Quantum symmetries in discrete gauge theories
1993, B393,  Nucl Phys, Bais & Driel & Propitius,  Anyons in discrete gauge theories with Chern-Simons terms
1992, B46,  PhysRev, Bonechi & Celeghini & Giachetti & Sorace & Tarlini,  Quantum Galilei Group as Symmetry of Magnons
1992, D46,  PhysRev, Galperin & Sokatchev,  A twistor-like D=10 superparticle action with manifest N=8 world-line  supersymmetry
1992, B6,  Int J Mod Phys, Carfora & Martellini & Marzuoli,  Combinatorial and topological phase structure of non-perturbative  n-dimensional quantum gravity
1992, B382,  Nucl Phys, Susskind & Thorlacius,  Hawking Radiation and Back-Reaction
1992, D45,  PhysRev, Bonacina & Gamba & Martellini,  Interacting Euclidean 3D Quantum Gravity
1992, B287,  PhysLett, Distler & Doyle,  World-Sheet Supersymmetry Without Contact Terms
1992, D46,  PhysRev, Giddings,  Black Holes and Massive Remnants
1992, D46,  PhysRev, Moore & Plesser,  Classical Scattering in $1+1$ Dimensional String Theory
1992, A7,  Mod Phys Lett, Depireux,  A note on the KP hierarchy
1993, B395,  NuclPhys, Jatkar,  The Spectrum of Sl(2, R /U(1  Black Hole Conformal Field Theory
1992, A7,  Mod Phys Lett, Cecotti & Vafa,  Massive Orbifold
1992, A7,  ModPhysLett, Lano & Rodgers,  Applications of W-algebras to BF theories, QCD and 4D Gravity
1993, B389,  NuclPhys, Rozansky & Saleur,  S and T matrices for the super $U(1,1 $ WZW model Application to  surgery and 3-manifold invariants based on the Alexander Conway polynomial
1992, B381,  Nucl Phys, Howe & Papadopoulos,  Finiteness and anomalies in (4,0  supersymmetric sigma models
1992, B283,  PhysLett, Antoniadis & Gava & Narain,  Moduli Corrections to Gravitational Couplings from String loops
1992, D46,  PhysRev, Mazzitelli,  Midisuperspace-Induced Corrections to the Wheeler De Witt Equation
1992, B286,  Phys Lett, Parkes,  A cubic action for self-dual Yang-Mills
1992, A7,  Mod Phys Lett, Abdalla & Forger,  Current Algebra of WZNW Models at and away from Criticality
1993, A8,  IntJModPhys, Hollowood,  Quantizing SL(N  Solitons and the Hecke Alegbra
1992, B292,  Phys Lett, Tjin,  Finite W-algebras
1992, B297,  PhysLett, Gates & Jr & Nishino & Ketov,  Extended Supersymmetry and Self-Duality in 2+2 Dimensions
1993, B307,  Phys Lett, Nishino & Gates & Jr & Ketov,  Supersymmetric Self-Dual Yang-Mills and Supergravity as Background of  Green-Schwarz Superstring
1993, B307,  Phys Lett, Ketov & Gates & Nishino,  Majorana-Weyl Spinors and Self-Duality Gauge Fields in 2+2 Dimensions
1992, B388,  Nucl Phys, Kabat & Ortiz,  Eikonal Quantum Gravity and Planckian Scattering
1992, D46,  PhysRev, Horne & Horowitz,  Rotating Dilaton Black Holes
1993, B391,  Nucl Phys, Font,  Periods and Duality Symmetries in Calabi-Yau Compactifications
1992, B282,  PhysLett, Aurilia & Spallucci,  Axionic Membranes
1992, B384,  NuclPhys, Burwick & Chamseddine,  Classical and Quantum Considerations of Two-dimensional Gravity
1992, B291,  Phys Lett, Itoyama & Razzaghe-Ashrafi,  Anomalous Transformation in Supersymmetric Yang-Mills Theory
1993, A26,  JPhys, Cangemi,  Self-Dual Chern-Simons Solitons with Non-Compact Groups
1992, B291,  PhysLett, Kar & Kumar,  Target Space Structure of a Chiral Gauged Wess-Zumino-Witten Model
1993, A8,  Int J Mod Phys, Minahan,  Matrix Models and One Dimensional Open String Theory (Revised 
1992, D46,  PhysRev, Torre,  Is General Relativity an 'Already Parametrized Field Theory?
1992, B284,  PhysLett, Burwick & Chamseddine & Meissner,  Matter Coupling and Spontaneous Symmetry Breaking in Topological Gravity
1992, B284,  PhysLett, Ivanov & Krivonos & Pichugin,  Nonlinear realizations of $W_3$ symmetry
1992, B286,  Phys Lett, Jain & Mathur,  World-Sheet Geometry and Baby Universes in 2-D Quantum Gravity
1992, B283,  Phys Lett, Brezin & Hikami,  A naive matrix-model approach to two-dimensional quantum gravity coupled  to matter of arbitrary central charge
1992, B285,  Phys Lett, Bonora & Xiong,  An alternative approach to KP hierarchy in matrix models
1992, B380,  Nucl Phys, Gepner & Schwimmer,  Symplectic fusion rings and their metric
1992, A7,  Mod Phys Lett, Coriano',  Electrodynamics in the presence of an axion
1992, B385,  Nucl Phys, Manojlovic & Mikovic,  Ashtekar Formulation of 2+1 Gravity on a Torus
1992, B284,  Phys Lett, Panvel,  Higher Order Conformal Invariance of String Backgrounds Obtained by  O(d,d  Transformations
1992, D46,  PhysRev, Gregory & Harvey,  Quantum Fermion Hair
1992, B288,  PhysLett, Lechtenfeld & Nappi,  Dilaton Gravity and No-Hair Theorem in Two Dimensions
1993, B395,  Nucl Phys, Li,  Gauge Symmetries and Amplitudes in N=2 Strings
1993, A8,  Int J Mod Phys, Dhar & Mandal & Wadia,  Classical Fermi Fluid and Geometric Action for $c=1$
1992, B383,  NuclPhys, Antoniadis & Gava & Narain,  Moduli Corrections to Gauge and Gravitational Couplings in four  dimensional Superstrings
1992, B285,  PhysLett, Cvetic & Griffies,  Gravitational Effects in Supersymmetric Domain Wall Backgrounds
1992, B289,  PhysLett, Carlini & Fucito & Martellini,  On the Stability of a Stringy Black Hole
1992, A7,  Mod Phys Lett, Weiss,  Bosonic Chern-Simons Field Theory of Anyon Superconductivity
1993, A8,  IntJModPhys, Ceresole & D'Auria & Ferrara & Lerche & Louis,  Picard-Fuchs Equations and Special Geometry
1992, B285,  Phys Lett, Roche,  On the construction of integrable dilute ADE models
1992, B286,  Phys Lett, Lu & Pope,  On Realisations of W Algebras
1992, B387,  Nucl Phys, Fre & Girardello & Lerda & Soriani,  Topological First-Order Systems with Landau-Ginzburg Interactions
1992, B289,  PhysLett, Raiten,  Asymptotic Behavior of 2-d Black Holes
1992, A7,  Mod Phys Lett, Nakatsu & Sugawara,  BRST-Fixed Points and Topological Conformal Symmetry
1993, A8,  Int J Mod Phys, Maggiore & Sorella,  Perturbation Theory for Antisymmetric Tensor Fields in Four Dimensions
1992, B285,  Phys Lett, Blasi & Maggiore & Sorella,  Non-Renormalization Properties of the Chern-Simons Action Coupled to  Matter
1992, A7,  Mod Phys Lett, Semenoff,  Strong Coupling Qed Breaks Chiral Symmetry
1992, B286,  Phys Lett, Eliezer & Semenoff,  Intersections forms and the geometry of lattice Chern-Simons theory
1992, B382,  Nucl Phys, Bershadsky & Kutasov,  Scattering of Open and Closed Strings in 1+1 Dimensions
1992, B385,  Nucl Phys, Nakatsu & Sugawara,  Topological Gauged WZW Models and 2D Gravity
1992, C55,  Z Phys, Forste,  String amplitudes in arbitrary dimensions
1993, B393,  NuclPhys, Klebanov & Pasquinucci,  Correlation functions from two-dimensional string Ward identities
1993, B390,  Nucl Phys, Kachru,  Extra States and Symmetries in D<2 Closed String Theory
1992, A25,  JPhys, Bonechi & Celeghini & Giachetti & Sorace & Tarlini,  Heisenberg XXZ Model and Quantum Galilei Group
1992, B384,  Nucl Phys, Aoyama & Tamura,  Path-Integral for Quantum Tunneling
1994, B411,  NuclPhys, Klemm & Schimmrigk,  Landau-Ginzburg String Vacua
1993, A8,  Int J Mod Phys, Rodrigues & Tonder,  Marinari-Parisi and Supersymmetric Collective Field Theory
1992, B386,  Nucl Phys, Semikhatov,  Solving Virasoro Constraints on Integrable Hierarchies via the  Kontsevich-Miwa Transform
1992, A7,  ModPhysLett, Aulakh,  Syncyclons or Solitonic Signals from Extra Dimensions
1992, B387,  NuclPhys, Aoki & D'Hoker,  W--Gravity and Generalized Lax Equations for (super  Toda Theory
1992, D46,  PhysRev, Peldan,  Ashtekar's Variables for Arbitrary Gauge Group
1992, B384,  Nucl Phys, Delduc & Ivanov & Sokatchev,  Twistor-like superstrings with D = 3, 4, 6 target-superspace and N =  (1,0 , (2,0 , (4,0  world-sheet supersymmetry
1992, D46,  PhysRev, Giddings & Nelson,  Quantum Emission from Two-Dimensional Black Holes
1992, A7,  Int J Mod Phys, Ferretti & Rajeev & Yang,  The Effective Lagrangian of Three Dimensional Quantum Chromodynamics
1992, A7,  Int J Mod Phys, Ferretti & Rajeev & Yang,  Baryons as Solitons in Three Dimensional Quantum Chromodynamics
1992, B385,  Nucl Phys, Garcia-Bellido & Quiros,  String Effective Actions and Cosmological Stability of Scalar Potentials
1992, D45,  PhysRev, Coriano & Parwani & Yamagishi & Zahed,  Scattering in Soliton Models and the Bosonic Exchange description
1991, B269,  PhysLett, Kent,  Signature Characters for the Virasoro Algebra
1992, A7,  Mod Phys Lett, Lowe,  Unitarity Relations in c=1 Liouville Theory
1992, B288,  PhysLett, Gato-Rivera & Semikhatov,  Minimal Models from W-Constrained Hierarchies via the Kontsevich-Miwa  Transform
1992, B280,  PhysLett, Dorn & Otto,  Analysis of All Dimensionful Parameters Relevant in Gravitational  Dressing of Conformal Theories
1992, A7,  Mod Phys Lett, Filippov & Isaev & Kurdikov,  Paragrassmann Analysis and Quantum Groups
1992, D1,  IntJModPhys, Gibbons & Perry,  The Physics of 2-d Stringy Spacetimes
1993, A8,  Mod Phys Lett, Dickey,  Additional symmetries of KP, Grassmannian, and the string equation
1992, B388,  Nucl Phys, Fendley & Saleur,  N=2 Supersymmetry, Painleve III and Exact Scaling Functions in 2D  Polymers
1993, B399,  NuclPhys, Aharony & Ganor & Sonnenschein & Yankielowicz,  Physical States in G/G Models and 2d Gravity
1991, B273,  PhysLett, Kent,  Singular Vectors of the Virasoro Algebra
1992, B278,  PhysLett, Kent,  Projections of Virasoro Singular Vectors
1993, B393,  Nucl Phys, Maassarani & Nemeschansky & Warner,  Lattice Analogues of $N=2$ Superconformal Models via Quantum Group  Truncation
1992, D46,  PhysRev, Cangemi & Lee,  Self-Dual Chern-Simons Solitons in (2+1 -Dimensional Einstein Gravity
1992, B386,  NuclPhys, Cecotti & Fendley & Intriligator & Vafa,  A New Supersymmetric Index
1992, A7,  Mod Phys Lett, Jain & Ogievetsky,  Classical Isomorphisms for Quantum Groups
1992, A7,  Mod Phys Lett, Awata & Yamada,  Fusion Rules for the q-deformed Vertex Operators of U_q(sl(2 ^ 
1992, B388,  NuclPhys, Kreuzer & Skarke,  No Mirror Symmetry in Landau-Ginzburg Spectra!
1992, A7,  ModPhysLett, Barnich & Henneaux,  Comments on Unitarity in the Antifield Formalism
1993, B400,  Nucl Phys, Gauntlett,  Low-Energy Dynamics of Supersymmetric Solitons
1992, B286,  PhysLett, de Wit & Grisaru & Rabinovici & Nicolai,  Two-loop finiteness of D=2 supergravity
1992, B288,  PhysLett, Watts,  A Note of W-algebra Realisations
1992, A7,  ModPhysLett, Korchemsky,  Matrix Model Perturbed by Higher Order Curvature Terms
1992, B388,  NuclPhys, Antoniadis & Mazur & Mottola,  Conformal Symmetry and Central Charges in 4 Dimensions
1992, B296,  PhysLett, Maharana,  Duality and $O(d,d $ Symmetries in String Theory
1992, B282,  Phys Lett, Henneaux,  Geometric Interpretation of the Quantum Master Equation in the  BRST--anti-BRST Formalism
1992, A7,  ModPhysLett, Aulakh,  Charged Topological Solitons in 4+1 Dimensional YMCS Theory
1993, A8,  ModPhysLett, Aref'eva & Zubarev,  Divergences of Discrete States Amplitudes and Effective Lagrangian in 2D  String Theory
1992, D46,  PhysRev, Harms & Leblanc,  Statistical Mechanics of Black Holes
1992, D46,  PhysRev, Carlip,  Entropy vs Action in the (2+1 -Dimensional Hartle-Hawking Wave Function
1993, B402,  NuclPhys, Fabbrichesi & Iengo & Roland,  The Gravitational Field of String Matter
1993, B395,  NuclPhys, Cohn & Periwal,  Lorentz invariance of effective strings
1992, D46,  PhysRev, Strominger,  Fadeev-Popov Ghosts and 1+1 Dimensional Black Hole Evaporation
1992, D46,  PhysRev, Cvetic & Langacker,  Neutrino Masses within the Minimal Supersymmetric Standard Model
1993, B395,  Nucl Phys, Terao,  Quantum Analysis of Jackiw and Teitelboim's Model for 1+1 D Gravity and  Topological Gauge Theory
1993, B392,  Nucl Phys, Sabra,  Restricted Supergauge invariance, N=2 Coadjoint Orbit and N=2 Quantum  Supergravity
1992, B388,  Nucl Phys, Fabbrichesi & Roland,  Strong Antigravity Life in the Shock Wave
1993, B391,  NuclPhys, Gervais,  Gravity-Matter Couplings from Liouville Theory
1992, B288,  PhysLett, La,  Sine-Gordon Solitons as Heterotic Fivebranes
1992, D46,  PhysRev, Bars & Sfetsos,  Global Analysis of New Gravitational Singularities in String and  Particle Theories
1993, A8,  Int J Mod Phys, Dorey,  Partition Functions, Intertwiners and the Coxeter Element
1993, B408,  Nucl Phys, Suranyi,  A New Field Theoretic Approach to Criticality
1992, D46,  PhysRev, Polchinski & Yang,  High Temperature Partition Function of the Rigid String
1994, B411,  Nucl Phys, Kuramoto,  Quantum Hamiltonian Reduction of Super Kac-Moody Algebra II
1993, D2,  Int J Mod Phys, Elizalde & Odintsov,  Higher derivative quantum gravity with torsion in the conformally  Self-Dual Limit
1992, A7,  Mod Phys Lett, Elizalde & Odintsov,  Spontaneous compactification in 2D induced quantum gravity
1993, D47,  PhysRev, Elizalde & Odintsov,  Effective potential and stability of the rigid membrane
1992, B294,  Phys Lett, Khuri,  A Multimonopole Solution in String Theory
1992, B294,  Phys Lett, Khuri,  Scattering of String Monopoles
1992, A7,  Mod Phys Lett, Mohammedi,  A Non Degenerate Semi-Classical Lagrangian for Dilaton-Gravity in Two  Dimensions
1993, A8,  IntJModPhys, Lu & Pope & Wang & Xu,  Aspects of N=2 Super-W_n Strings
1992, L77,  Class Quant Grav, D'Adda,  New Methods of Integration in Matrix Models
1992, B288,  PhysLett, Tseytlin,  A class of finite two - dimensional sigma models and string vacua
1992, B386,  Nucl Phys, Kazakov & Kostov,  Loop Gas Model for Open Strings
1992, D45,  PhysRev, Traschen & Ferrel,  Quantum-Mechanical Scattering of Charged Black Holes
1993, D47,  PhysRev, Kar & Khastgir & Sengupta,  Four Dimensional Stringy Black Membrane
1993, B399,  NuclPhys, Bernard & LeClair,  The Quantum Double in Integrable Quantum Field Theory
